stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2,station_id,temperature,pressure,humidity,wind_direction,wind_speed
yanqing,2017-01-31 18:00:00,22.0,43.0,20.0,0.8,48.0,16.0,yanqing,-7.2,974.8,30,178.0,1.9
yanqing,2017-01-31 19:00:00,17.0,32.0,18.0,0.7,48.0,14.0,yanqing,-7.8,975.3,30,193.0,2.3
yanqing,2017-01-31 20:00:00,16.0,24.0,17.0,0.9,49.0,14.0,yanqing,-8.6,975.6,33,186.0,1.2
yanqing,2017-01-31 21:00:00,13.0,23.0,12.0,0.5,54.0,9.0,yanqing,-9.3,976.2,34,289.0,1.1
yanqing,2017-01-31 22:00:00,11.0,22.0,13.0,0.5,54.0,10.0,yanqing,-9.4,976.7,35,191.0,1.4
yanqing,2017-01-31 23:00:00,17.0,44.0,23.0,1.1,44.0,18.0,yanqing,-11.7,977.7,44,216.0,1.4
yanqing,2017-02-01 00:00:00,41.0,80.0,37.0,2.1,24.0,29.0,yanqing,-13.0,978.9,57,248.0,0.8
yanqing,2017-02-01 01:00:00,64.0,53.5,30.0,1.8,36.0,40.0,yanqing,-8.9,979.5,36,229.0,1.8
yanqing,2017-02-01 02:00:00,24.0,27.0,16.0,0.8,60.0,20.0,yanqing,-6.4,979.5,26,246.0,2.4
yanqing,2017-02-01 03:00:00,19.0,27.0,10.0,0.5,72.0,15.0,yanqing,-4.7,979.1,21,228.0,3.5
yanqing,2017-02-01 04:00:00,17.0,18.0,10.0,0.6,77.0,15.0,yanqing,-3.3,978.4,17,234.0,4.2
yanqing,2017-02-01 05:00:00,16.0,21.0,10.0,0.6,82.0,16.0,yanqing,-1.8,977.1,13,235.0,3.1
yanqing,2017-02-01 06:00:00,12.0,18.0,8.0,0.5,86.0,13.0,yanqing,-0.5,976.1,10,229.0,3.2
yanqing,2017-02-01 07:00:00,13.0,22.5,9.0,0.4,89.0,11.0,yanqing,0.4,975.6,8,234.0,3.3
yanqing,2017-02-01 08:00:00,10.0,27.0,10.0,0.5,89.0,12.0,yanqing,0.8,975.3,8,241.0,2.8
yanqing,2017-02-01 09:00:00,17.0,35.0,16.0,0.6,85.0,17.0,yanqing,-0.1,974.9,9,218.0,2.1
yanqing,2017-02-01 10:00:00,25.0,49.0,28.0,0.8,74.0,22.0,yanqing,-2.1,974.9,13,190.0,0.9
yanqing,2017-02-01 11:00:00,35.0,73.0,72.0,1.1,34.0,25.0,yanqing,-3.8,974.9,16,92.0,1.4
yanqing,2017-02-01 12:00:00,105.0,155.0,85.0,2.2,21.0,46.0,yanqing,-6.4,974.6,27,74.0,0.5
yanqing,2017-02-01 13:00:00,77.0,114.0,81.0,1.7,13.0,45.0,yanqing,-8.1,974.5,27,65.0,1.1
yanqing,2017-02-01 14:00:00,75.0,113.0,71.0,1.7,15.0,34.0,yanqing,-9.4,974.4,27,60.0,0.9
yanqing,2017-02-01 15:00:00,80.0,96.0,73.0,0.2,13.0,39.0,yanqing,-11.2,974.4,34,25.0,0.8
yanqing,2017-02-01 16:00:00,84.0,103.0,67.0,2.5,14.0,32.0,yanqing,-12.0,974.5,45,23.0,0.6
yanqing,2017-02-01 17:00:00,82.0,92.0,65.0,2.9,15.0,35.0,yanqing,-13.2,974.3,46,69.0,1.0
yanqing,2017-02-01 18:00:00,78.0,118.0,61.0,2.3,14.0,29.0,yanqing,-13.5,974.1,39,72.0,0.8
yanqing,2017-02-01 19:00:00,97.0,111.0,52.0,2.6,19.0,28.0,yanqing,-13.4,973.9,37,65.0,1.4
yanqing,2017-02-01 20:00:00,78.0,101.0,46.0,2.6,19.0,21.0,yanqing,-14.3,973.5,39,40.0,0.9
yanqing,2017-02-01 21:00:00,66.0,91.0,43.0,2.5,19.0,18.0,yanqing,-14.4,973.3,42,38.0,0.7
yanqing,2017-02-01 22:00:00,64.0,81.0,43.0,2.6,17.0,19.0,yanqing,-15.1,973.0,46,30.0,0.8
yanqing,2017-02-01 23:00:00,63.0,71.0,45.0,2.6,16.0,18.0,yanqing,-15.4,973.0,51,0.0,0.2
yanqing,2017-02-02 00:00:00,74.0,81.0,48.0,3.2,15.0,24.0,yanqing,-15.6,973.1,51,50.0,0.8
yanqing,2017-02-02 01:00:00,94.0,109.0,47.0,3.2,21.0,30.0,yanqing,-11.9,973.1,43,13.0,0.6
yanqing,2017-02-02 02:00:00,110.0,123.0,52.0,3.1,31.0,46.0,yanqing,-8.9,972.7,32,317.0,1.0
yanqing,2017-02-02 03:00:00,112.0,115.2,47.0,2.5,48.0,60.0,yanqing,-4.9,972.0,25,331.0,0.5
yanqing,2017-02-02 04:00:00,103.0,107.4,46.0,1.9,73.0,46.0,yanqing,-3.0,970.9,22,352.0,1.0
yanqing,2017-02-02 05:00:00,91.0,99.6,36.0,1.5,77.0,46.0,yanqing,-1.1,969.4,17,300.0,0.9
yanqing,2017-02-02 06:00:00,75.0,91.8,29.0,1.3,87.0,37.0,yanqing,1.0,967.9,16,309.0,1.1
yanqing,2017-02-02 07:00:00,75.0,84.0,32.0,1.3,88.0,39.0,yanqing,2.7,967.1,15,288.0,1.1
yanqing,2017-02-02 08:00:00,68.0,81.0,32.0,1.1,90.0,38.0,yanqing,3.1,966.7,13,222.0,1.3
yanqing,2017-02-02 09:00:00,71.0,78.0,33.0,0.9,92.0,35.0,yanqing,1.9,966.7,14,252.0,1.2
yanqing,2017-02-02 10:00:00,77.0,84.0,64.0,0.1,63.0,34.0,yanqing,-0.5,966.7,25,0.0,0.2
yanqing,2017-02-02 11:00:00,95.0,123.0,97.0,1.4,32.0,38.0,yanqing,-2.6,966.9,32,29.0,0.6
yanqing,2017-02-02 12:00:00,125.0,159.0,106.0,2.5,24.0,53.0,yanqing,-3.7,966.7,25,28.0,0.5
yanqing,2017-02-02 13:00:00,125.0,141.0,101.0,2.6,23.0,52.0,yanqing,-3.6,966.7,25,61.0,1.0
yanqing,2017-02-02 14:00:00,136.0,143.5,80.0,2.9,28.0,53.0,yanqing,-5.1,966.5,27,71.0,0.8
yanqing,2017-02-02 15:00:00,141.0,146.0,74.0,0.3,25.0,47.0,yanqing,-5.8,966.2,31,58.0,0.8
yanqing,2017-02-02 16:00:00,156.0,137.16666666666666,75.0,3.8,25.0,55.0,yanqing,-7.5,965.8,34,56.0,0.8
yanqing,2017-02-02 17:00:00,148.0,128.33333333333334,67.0,3.9,24.0,43.0,yanqing,-7.7,965.8,36,58.0,0.8
yanqing,2017-02-02 18:00:00,140.0,119.5,57.0,3.8,24.0,35.0,yanqing,-8.9,965.9,48,336.0,0.7
yanqing,2017-02-02 19:00:00,150.0,110.66666666666666,59.0,0.4,21.0,27.0,yanqing,-9.4,965.8,50,13.0,0.7
yanqing,2017-02-02 20:00:00,133.0,101.83333333333333,61.0,4.1,19.0,36.0,yanqing,-10.3,965.6,48,38.0,0.8
yanqing,2017-02-02 21:00:00,90.0,93.0,63.0,3.1,12.0,33.0,yanqing,-11.1,965.5,49,50.0,0.9
yanqing,2017-02-02 22:00:00,111.0,104.25,50.0,3.9,18.0,25.0,yanqing,-10.7,965.5,45,51.0,0.8
yanqing,2017-02-02 23:00:00,100.0,115.5,54.0,3.5,16.0,28.0,yanqing,-11.4,965.9,53,14.0,0.6
yanqing,2017-02-03 00:00:00,98.0,126.75,56.0,3.4,16.0,25.0,yanqing,-10.8,966.1,50,69.0,0.8
yanqing,2017-02-03 01:00:00,106.0,138.0,59.0,3.3,18.0,36.0,yanqing,-9.3,965.9,48,359.0,0.3
yanqing,2017-02-03 02:00:00,130.0,146.0,61.0,3.4,25.0,42.0,yanqing,-5.7,965.3,43,312.0,0.8
yanqing,2017-02-03 03:00:00,157.0,160.0,65.0,3.1,38.0,55.0,yanqing,-3.5,964.8,37,279.0,0.9
yanqing,2017-02-03 04:00:00,159.0,154.0,60.0,2.8,51.0,52.0,yanqing,-0.7,963.6,28,327.0,0.9
yanqing,2017-02-03 05:00:00,157.0,148.0,55.0,2.2,72.0,61.0,yanqing,1.9,962.1,24,348.0,0.9
yanqing,2017-02-03 06:00:00,137.0,142.0,48.0,1.8,91.0,57.0,yanqing,4.4,961.1,18,268.0,1.1
yanqing,2017-02-03 07:00:00,128.0,136.0,47.0,1.7,100.0,61.0,yanqing,5.3,960.3,17,355.0,0.6
yanqing,2017-02-03 08:00:00,139.0,135.0,62.0,1.7,87.0,57.0,yanqing,5.8,959.8,18,355.0,0.9
yanqing,2017-02-03 09:00:00,121.0,134.0,72.0,1.6,67.0,45.0,yanqing,3.3,959.9,19,97.0,2.2
yanqing,2017-02-03 10:00:00,123.0,133.0,93.0,1.9,49.0,53.0,yanqing,1.7,960.5,21,123.0,2.6
yanqing,2017-02-03 11:00:00,119.0,132.0,82.0,1.7,53.0,46.0,yanqing,0.3,960.9,23,67.0,1.5
yanqing,2017-02-03 12:00:00,122.0,131.0,97.0,1.8,37.0,46.0,yanqing,-0.5,960.6,27,84.0,1.5
yanqing,2017-02-03 13:00:00,149.0,149.0,104.0,2.1,35.0,50.0,yanqing,-0.3,960.8,27,70.0,2.3
yanqing,2017-02-03 14:00:00,160.0,167.0,95.0,2.1,40.0,52.0,yanqing,-0.5,961.2,30,50.0,1.4
yanqing,2017-02-03 15:00:00,171.0,171.125,85.0,2.3,47.0,53.0,yanqing,-0.4,961.2,28,59.0,1.2
yanqing,2017-02-03 16:00:00,165.0,175.25,83.0,2.3,42.0,51.0,yanqing,-0.6,961.1,30,70.0,0.9
yanqing,2017-02-03 17:00:00,175.0,179.375,102.0,2.8,28.0,53.0,yanqing,-1.0,960.8,33,324.0,0.3
yanqing,2017-02-03 18:00:00,175.0,183.5,112.0,2.9,21.0,56.0,yanqing,-1.2,960.6,34,0.0,0.2
yanqing,2017-02-03 19:00:00,182.0,187.625,110.0,3.3,19.0,52.0,yanqing,-1.2,960.3,40,0.0,0.2
yanqing,2017-02-03 20:00:00,190.0,191.75,109.0,3.6,19.5,52.0,yanqing,-2.0,959.8,44,258.0,0.5
yanqing,2017-02-03 21:00:00,188.0,195.875,103.0,0.4,20.0,53.0,yanqing,-2.8,959.5,40,85.0,0.3
yanqing,2017-02-03 22:00:00,196.0,200.0,91.0,4.7,20.0,46.0,yanqing,-4.4,959.7,41,277.0,0.6
yanqing,2017-02-03 23:00:00,189.0,205.6,85.0,0.5,20.0,40.0,yanqing,-5.3,960.1,53,51.0,0.4
yanqing,2017-02-04 00:00:00,207.0,211.2,75.0,6.1,23.0,45.0,yanqing,-5.8,960.6,48,65.0,1.3
yanqing,2017-02-04 01:00:00,235.0,216.8,66.0,5.3,29.0,42.0,yanqing,-4.9,961.1,46,48.0,1.0
yanqing,2017-02-04 02:00:00,246.0,222.4,72.0,4.6,35.0,49.0,yanqing,-2.5,960.9,41,356.0,0.4
yanqing,2017-02-04 03:00:00,225.0,228.0,81.0,3.7,44.0,59.0,yanqing,0.7,960.6,41,228.0,1.9
yanqing,2017-02-04 04:00:00,180.0,185.5,64.0,2.7,59.0,55.0,yanqing,2.8,959.5,37,301.0,1.8
yanqing,2017-02-04 05:00:00,126.0,143.0,42.0,1.8,79.0,42.0,yanqing,5.9,958.2,31,301.0,1.0
yanqing,2017-02-04 06:00:00,59.0,100.5,19.0,0.8,96.0,24.0,yanqing,6.2,957.2,32,220.0,4.2
yanqing,2017-02-04 07:00:00,49.0,58.0,15.0,0.6,103.0,20.0,yanqing,7.4,956.9,31,301.0,1.0
yanqing,2017-02-04 08:00:00,47.0,43.333333333333336,13.0,0.6,101.0,19.0,yanqing,6.5,957.2,31,250.0,2.0
yanqing,2017-02-04 09:00:00,21.0,28.666666666666668,15.0,0.3,88.0,11.0,yanqing,5.1,958.0,33,344.0,2.4
yanqing,2017-02-04 10:00:00,11.0,14.0,18.0,0.2,81.0,6.0,yanqing,3.5,959.2,35,343.0,3.4
yanqing,2017-02-04 11:00:00,10.0,12.0,15.0,0.2,87.0,5.0,yanqing,2.5,960.1,32,341.0,2.7
yanqing,2017-02-04 12:00:00,9.0,10.0,10.0,0.3,93.0,5.0,yanqing,1.8,960.9,32,335.0,2.3
yanqing,2017-02-04 13:00:00,13.0,17.0,11.0,0.2,87.0,7.0,yanqing,1.2,961.1,40,10.0,1.8
yanqing,2017-02-04 14:00:00,18.0,39.0,27.0,0.6,67.0,14.0,yanqing,-0.6,961.5,40,84.0,0.6
yanqing,2017-02-04 15:00:00,20.0,24.0,41.0,0.8,47.0,14.0,yanqing,-1.1,961.4,45,134.0,1.1
yanqing,2017-02-04 16:00:00,49.0,49.0,44.0,1.7,39.0,17.0,yanqing,-3.9,961.4,56,86.0,1.1
yanqing,2017-02-04 17:00:00,54.0,54.0,68.0,0.2,14.0,18.0,yanqing,-3.4,961.6,56,146.0,1.2
yanqing,2017-02-04 18:00:00,47.0,49.0,72.0,2.1,10.0,17.0,yanqing,-5.7,962.1,62,51.0,0.6
yanqing,2017-02-04 19:00:00,84.0,48.25,69.0,3.5,15.0,17.0,yanqing,-4.9,962.5,63,78.0,1.0
yanqing,2017-02-04 20:00:00,62.0,47.5,66.0,2.8,11.0,15.0,yanqing,-5.4,962.8,67,290.0,0.5
yanqing,2017-02-04 21:00:00,45.0,46.75,62.0,2.5,8.0,13.0,yanqing,-7.3,963.0,67,76.0,1.3
yanqing,2017-02-04 22:00:00,44.0,46.0,56.0,2.9,8.0,12.0,yanqing,-7.9,962.9,74,191.0,0.8
yanqing,2017-02-04 23:00:00,55.0,38.5,56.0,3.3,10.0,11.0,yanqing,-5.3,963.3,49,171.0,2.6
yanqing,2017-02-05 00:00:00,23.0,31.0,42.0,1.3,30.0,18.0,yanqing,-6.3,963.9,50,143.0,1.1
yanqing,2017-02-05 01:00:00,23.0,23.0,32.0,0.9,48.0,16.0,yanqing,-2.0,964.2,34,205.0,1.7
yanqing,2017-02-05 02:00:00,55.0,19.666666666666668,33.0,1.7,55.0,21.0,yanqing,-0.9,964.3,34,250.0,1.0
yanqing,2017-02-05 03:00:00,27.0,16.333333333333332,16.0,0.8,71.0,14.0,yanqing,1.4,964.5,26,267.0,1.4
yanqing,2017-02-05 04:00:00,12.0,13.0,9.0,0.5,83.0,7.0,yanqing,2.9,963.6,20,246.0,2.6
yanqing,2017-02-05 05:00:00,13.0,34.0,9.0,0.5,91.0,11.0,yanqing,3.6,962.4,19,242.0,3.2
yanqing,2017-02-05 06:00:00,23.0,54.0,12.0,0.5,93.0,12.0,yanqing,4.0,961.9,19,234.0,4.8
yanqing,2017-02-05 07:00:00,21.0,37.0,10.0,0.4,96.0,10.0,yanqing,4.8,961.7,16,235.0,1.6
yanqing,2017-02-05 08:00:00,16.0,28.0,13.0,0.4,95.0,8.0,yanqing,4.6,962.0,17,50.0,1.3
yanqing,2017-02-05 09:00:00,10.0,24.0,13.0,0.2,90.0,3.0,yanqing,3.7,962.8,19,353.0,1.8
yanqing,2017-02-05 10:00:00,5.0,20.0,17.0,0.2,88.0,2.0,yanqing,2.1,964.0,22,341.0,1.6
yanqing,2017-02-05 11:00:00,6.0,22.0,15.0,0.3,83.0,3.0,yanqing,0.6,964.9,25,28.0,2.9
yanqing,2017-02-05 12:00:00,3.0,16.0,12.0,0.2,84.0,3.0,yanqing,-0.1,965.8,29,18.0,2.4
yanqing,2017-02-05 13:00:00,6.0,16.0,10.0,0.3,83.0,4.0,yanqing,-0.3,966.0,30,13.0,3.1
yanqing,2017-02-05 14:00:00,7.0,16.0,9.0,0.3,82.0,3.0,yanqing,-1.3,967.2,33,9.0,1.6
yanqing,2017-02-05 15:00:00,4.0,11.0,7.0,0.2,83.0,3.0,yanqing,-0.5,967.5,29,345.0,1.8
yanqing,2017-02-05 16:00:00,7.0,13.0,7.0,0.3,81.0,4.0,yanqing,-2.2,968.1,31,42.0,2.0
yanqing,2017-02-05 17:00:00,9.0,18.0,6.0,0.4,81.0,5.0,yanqing,-2.8,968.3,33,6.0,1.5
yanqing,2017-02-05 18:00:00,3.0,23.0,6.0,0.3,81.0,3.0,yanqing,-2.8,969.2,32,130.0,1.7
yanqing,2017-02-05 19:00:00,5.0,14.5,12.0,0.3,70.0,4.0,yanqing,-4.1,969.7,36,37.0,1.1
yanqing,2017-02-05 20:00:00,6.0,6.0,26.0,0.7,63.0,8.0,yanqing,-4.9,969.7,38,76.0,1.8
yanqing,2017-02-05 22:00:00,4.0,8.0,24.0,0.4,56.0,6.0,yanqing,-6.2,970.7,43,338.0,0.6
yanqing,2017-02-05 23:00:00,10.0,12.0,29.0,0.5,51.0,8.0,yanqing,-6.9,971.4,45,50.0,1.1
yanqing,2017-02-06 00:00:00,14.0,27.0,48.0,0.7,37.0,10.0,yanqing,-6.8,972.2,45,74.0,0.9
yanqing,2017-02-06 01:00:00,22.0,29.0,37.0,0.7,49.0,15.0,yanqing,-4.2,973.1,40,7.0,0.9
yanqing,2017-02-06 02:00:00,15.0,20.0,14.0,0.4,72.0,8.0,yanqing,-1.2,973.3,29,39.0,1.5
yanqing,2017-02-06 03:00:00,9.0,21.75,8.0,0.4,79.0,5.0,yanqing,1.2,973.0,24,46.0,1.0
yanqing,2017-02-06 04:00:00,6.0,23.5,5.0,0.3,85.0,3.0,yanqing,2.4,972.0,19,28.0,1.1
yanqing,2017-02-06 05:00:00,6.0,25.25,5.0,0.2,91.0,2.0,yanqing,3.0,970.7,18,0.0,1.5
yanqing,2017-02-06 06:00:00,10.0,27.0,9.0,0.2,87.0,4.0,yanqing,3.5,969.9,19,180.0,1.8
yanqing,2017-02-06 07:00:00,10.0,18.0,16.0,0.3,82.0,5.0,yanqing,2.1,969.8,19,143.0,4.0
yanqing,2017-02-06 08:00:00,8.0,20.0,22.0,0.3,77.0,5.0,yanqing,1.0,970.3,20,150.0,2.9
yanqing,2017-02-06 09:00:00,12.0,12.0,24.0,0.3,76.0,6.0,yanqing,0.2,970.5,19,100.0,2.0
yanqing,2017-02-06 10:00:00,16.0,26.0,38.0,0.4,63.0,7.0,yanqing,-0.8,970.8,20,117.0,1.9
yanqing,2017-02-06 11:00:00,19.0,21.0,30.0,0.4,65.0,7.0,yanqing,-1.5,971.0,23,65.0,1.0
yanqing,2017-02-06 12:00:00,12.0,26.0,34.0,0.4,58.0,8.0,yanqing,-1.1,971.4,20,121.0,1.6
yanqing,2017-02-06 13:00:00,21.0,25.0,38.0,0.5,52.0,11.0,yanqing,-2.4,971.9,28,10.0,0.5
yanqing,2017-02-06 14:00:00,19.0,33.0,72.0,0.7,21.0,16.0,yanqing,-3.2,971.9,25,41.0,1.2
yanqing,2017-02-06 17:00:00,41.0,51.0,43.0,1.6,33.0,18.0,yanqing,-5.0,971.6,30,49.0,1.1
yanqing,2017-02-06 18:00:00,45.0,43.666666666666664,42.0,1.6,29.0,18.0,yanqing,-5.4,971.1,30,54.0,1.7
yanqing,2017-02-06 19:00:00,43.0,36.333333333333336,30.0,1.4,38.0,18.0,yanqing,-5.3,971.1,31,63.0,1.6
yanqing,2017-02-06 22:00:00,23.0,29.0,38.0,1.4,28.0,17.0,yanqing,-4.7,969.8,32,53.0,1.1
yanqing,2017-02-07 00:00:00,39.0,61.0,54.0,1.2,25.0,22.0,yanqing,-3.8,970.6,34,49.0,1.4
yanqing,2017-02-07 01:00:00,40.0,61.0,58.0,1.3,22.0,23.0,yanqing,-3.7,971.0,33,51.0,1.2
yanqing,2017-02-07 02:00:00,59.0,123.0,58.0,1.4,27.0,27.0,yanqing,-2.9,970.8,40,89.0,2.1
yanqing,2017-02-07 03:00:00,68.0,126.0,52.0,1.2,36.0,23.0,yanqing,-3.9,971.0,64,119.0,2.1
yanqing,2017-02-07 04:00:00,77.0,90.0,56.0,1.4,34.0,18.0,yanqing,-3.7,970.5,76,67.0,1.4
yanqing,2017-02-07 05:00:00,83.0,85.0,57.0,1.4,35.0,23.0,yanqing,-2.6,969.4,69,70.0,1.2
yanqing,2017-02-07 06:00:00,90.0,81.0,53.0,1.4,42.0,26.0,yanqing,-2.1,968.9,64,37.0,2.0
yanqing,2017-02-07 07:00:00,3.0,77.0,51.0,1.4,49.0,23.0,yanqing,-1.9,968.5,63,45.0,1.5
yanqing,2017-02-07 08:00:00,3.0,79.0,49.0,1.3,51.0,21.0,yanqing,-1.6,968.6,61,17.0,1.2
yanqing,2017-02-07 09:00:00,63.0,81.0,52.0,1.3,52.0,19.0,yanqing,-2.1,968.6,63,41.0,0.9
yanqing,2017-02-07 12:00:00,103.0,74.1,76.0,1.9,28.0,22.0,yanqing,-4.1,969.5,74,14.0,0.7
yanqing,2017-02-07 13:00:00,104.0,67.2,80.0,1.9,26.0,20.0,yanqing,-5.0,969.6,78,230.0,0.7
yanqing,2017-02-07 15:00:00,117.0,60.3,76.0,2.5,24.0,12.0,yanqing,-5.2,969.6,80,322.0,0.6
yanqing,2017-02-07 16:00:00,127.0,53.4,72.0,2.9,26.0,13.0,yanqing,-5.7,970.1,78,54.0,1.2
yanqing,2017-02-07 17:00:00,138.0,46.5,61.0,0.3,27.0,10.0,yanqing,-6.0,970.4,78,49.0,1.0
yanqing,2017-02-07 18:00:00,130.0,39.599999999999994,55.0,2.8,26.0,10.0,yanqing,-6.4,970.6,78,36.0,0.9
yanqing,2017-02-07 19:00:00,124.0,32.699999999999996,54.0,2.6,25.0,9.0,yanqing,-6.6,970.4,82,47.0,0.7
yanqing,2017-02-07 20:00:00,91.0,25.799999999999997,51.0,1.7,53.0,12.0,yanqing,-3.5,970.3,41,360.0,3.8
yanqing,2017-02-07 21:00:00,4.0,18.9,3.0,0.2,81.0,6.0,yanqing,-3.6,970.6,37,356.0,3.2
yanqing,2017-02-07 22:00:00,6.0,12.0,3.0,0.2,82.0,4.0,yanqing,-4.5,971.1,37,0.0,3.8
yanqing,2017-02-07 23:00:00,14.0,26.0,14.0,0.4,70.0,6.0,yanqing,-5.7,971.6,48,335.0,2.4
yanqing,2017-02-08 00:00:00,22.0,22.666666666666668,25.0,0.7,56.0,8.0,yanqing,-5.6,971.9,39,338.0,2.5
yanqing,2017-02-08 01:00:00,16.0,19.333333333333332,20.0,0.4,64.0,8.0,yanqing,-4.1,972.3,32,302.0,1.9
yanqing,2017-02-08 02:00:00,9.0,16.0,7.0,0.3,77.0,5.0,yanqing,-2.9,972.5,32,262.0,1.6
yanqing,2017-02-08 03:00:00,9.0,41.0,8.0,0.3,76.0,8.0,yanqing,-2.6,972.5,31,237.0,3.8
yanqing,2017-02-08 04:00:00,6.0,30.5,5.0,0.3,85.0,4.0,yanqing,-1.1,971.9,21,327.0,3.7
yanqing,2017-02-08 06:00:00,7.0,20.0,4.0,0.2,88.0,2.0,yanqing,-0.5,970.9,21,342.0,3.6
yanqing,2017-02-08 07:00:00,7.0,12.0,5.0,0.1,89.0,2.0,yanqing,-0.8,970.8,20,348.0,3.5
yanqing,2017-02-08 08:00:00,6.0,14.5,5.0,0.1,89.0,2.0,yanqing,-1.4,970.7,20,350.0,3.6
yanqing,2017-02-08 09:00:00,7.0,17.0,8.0,0.1,86.0,2.0,yanqing,-3.2,970.7,22,355.0,4.3
yanqing,2017-02-08 11:00:00,9.0,17.0,11.0,0.2,78.0,2.0,yanqing,-6.3,972.2,30,11.0,2.7
yanqing,2017-02-08 12:00:00,6.0,12.0,11.0,0.2,77.0,3.0,yanqing,-7.0,972.2,30,43.0,1.7
yanqing,2017-02-08 13:00:00,8.0,9.0,11.0,0.3,78.0,4.0,yanqing,-6.8,972.2,28,142.0,1.6
yanqing,2017-02-08 14:00:00,10.0,11.0,13.0,0.3,75.0,5.0,yanqing,-7.1,972.2,28,157.0,1.3
yanqing,2017-02-09 01:00:00,11.0,75.0,12.0,0.6,67.0,14.0,yanqing,-8.0,969.8,33,254.0,5.5
yanqing,2017-02-09 02:00:00,13.0,90.0,11.0,0.7,69.0,15.0,yanqing,-6.8,969.6,30,236.0,6.2
yanqing,2017-02-09 04:00:00,10.0,58.0,6.0,0.5,77.0,5.0,yanqing,-3.9,967.8,24,236.0,5.5
yanqing,2017-02-09 07:00:00,5.0,30.0,3.0,0.3,89.0,2.0,yanqing,-1.3,966.9,18,338.0,4.7
yanqing,2017-02-09 08:00:00,6.0,26.0,3.0,0.3,89.0,2.0,yanqing,-1.9,966.6,19,332.0,4.2
